UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType
509,27,Female,Philippines,42785,FALSE,TRUE,Labor/Worker,Rural,TikTok,132,2,6764,Vlogs,6,6274,9,18,17,6,Afternoon,6,4,Entertainment,Smartphone,Android,7:25 PM,8,2,At work,Mobile Data
510,60,Other,India,98928,TRUE,TRUE,Labor/Worker,Rural,TikTok,238,10,1987,Pranks,29,4313,9,16,15,21,Night,2,8,Procrastination,Smartphone,MacOS,11:30 PM,4,6,At work,Mobile Data
511,61,Female,Mexico,48669,FALSE,TRUE,Labor/Worker,Rural,TikTok,91,10,9194,Jokes/Memes,15,2218,6,17,36,62,Night,2,8,Habit,Smartphone,Android,11:30 PM,4,6,Commuting,Mobile Data
512,46,Male,Pakistan,22282,FALSE,FALSE,Students,Urban,TikTok,153,11,6328,Gaming,23,1152,3,7,28,97,Afternoon,6,4,Boredom,Smartphone,Android,7:25 PM,8,2,At school,Wi-Fi
513,30,Female,Indonesia,54624,TRUE,TRUE,Engineer,Rural,YouTube,149,6,1047,ASMR,23,56,5,12,15,19,Morning,9,1,Entertainment,Smartphone,iOS,7:45 AM,10,0,At work,Wi-Fi
514,29,Female,India,68438,TRUE,FALSE,Labor/Worker,Urban,Instagram,38,4,2177,Vlogs,18,9396,2,2,46,88,Night,2,8,Entertainment,Smartphone,iOS,11:30 PM,4,6,At home,Mobile Data
515,48,Other,Barzil,87534,TRUE,TRUE,Labor/Worker,Rural,TikTok,279,12,2339,Comedy,14,143,7,10,11,82,Afternoon,6,4,Boredom,Smartphone,Android,7:25 PM,8,2,At work,Mobile Data
516,63,Male,United States,51705,TRUE,FALSE,Students,Rural,Instagram,256,11,501,Entertainment,19,7218,8,5,31,99,Evening,7,3,Procrastination,Smartphone,Windows,3:55 PM,9,1,At home,Mobile Data
517,19,Male,Japan,58244,TRUE,TRUE,Waiting staff,Urban,TikTok,21,13,2234,Vlogs,28,8559,6,21,4,62,Afternoon,6,4,Habit,Smartphone,Android,7:25 PM,8,2,At school,Mobile Data
518,52,Male,United States,94964,TRUE,FALSE,Waiting staff,Urban,Facebook,115,5,4609,Trends,26,9674,8,3,35,83,Morning,9,1,Entertainment,Smartphone,Android,7:45 AM,10,0,At work,Mobile Data
519,40,Female,India,57437,TRUE,TRUE,Students,Rural,TikTok,41,6,7235,Gaming,10,6361,2,19,34,53,Morning,9,1,Boredom,Tablet,Windows,7:45 AM,10,0,At home,Mobile Data
520,34,Male,India,97872,TRUE,FALSE,Students,Urban,TikTok,83,1,7973,Life Hacks,15,615,3,13,27,24,Afternoon,6,4,Boredom,Tablet,Windows,7:25 PM,8,2,At work,Wi-Fi
521,43,Male,Germany,94878,TRUE,TRUE,Engineer,Rural,TikTok,180,6,6611,Vlogs,4,8062,7,12,10,56,Night,2,8,Entertainment,Smartphone,Android,11:30 PM,4,6,At school,Mobile Data
522,25,Other,India,92982,TRUE,FALSE,Labor/Worker,Rural,YouTube,78,18,601,Life Hacks,23,5977,1,3,30,62,Evening,7,3,Entertainment,Smartphone,Android,3:55 PM,9,1,At school,Wi-Fi
523,46,Female,India,70583,TRUE,TRUE,Waiting staff,Urban,Facebook,146,9,4285,Trends,2,9780,7,6,45,34,Afternoon,6,4,Habit,Computer,Windows,7:25 PM,8,2,At school,Mobile Data
524,43,Male,India,58392,TRUE,FALSE,Teacher,Rural,TikTok,109,15,9181,Jokes/Memes,3,6984,6,14,20,22,Evening,7,3,Entertainment,Smartphone,Android,3:55 PM,9,1,At school,Mobile Data
525,27,Other,United States,27461,FALSE,TRUE,Artist,Urban,TikTok,155,8,4484,Jokes/Memes,7,8890,8,4,29,68,Afternoon,6,4,Habit,Smartphone,iOS,7:25 PM,8,2,At home,Mobile Data
526,43,Male,India,30516,FALSE,FALSE,Waiting staff,Rural,Instagram,18,19,5902,Life Hacks,23,4971,7,13,29,57,Morning,9,1,Boredom,Smartphone,iOS,7:45 AM,10,0,At home,Mobile Data
527,51,Male,Pakistan,99285,TRUE,TRUE,Students,Rural,Facebook,71,16,6130,Life Hacks,16,5781,4,19,23,10,Afternoon,6,4,Procrastination,Smartphone,iOS,7:25 PM,8,2,At work,Mobile Data
528,58,Other,Japan,37514,FALSE,FALSE,Engineer,Rural,TikTok,194,6,1755,Trends,10,944,3,18,21,66,Evening,7,3,Habit,Smartphone,iOS,3:55 PM,9,1,At work,Wi-Fi
529,24,Male,India,56268,TRUE,TRUE,Artist,Urban,Instagram,38,6,2465,Comedy,19,9114,3,29,48,8,Night,2,8,Habit,Computer,Android,11:30 PM,4,6,At school,Mobile Data
530,21,Female,Japan,56788,TRUE,TRUE,Waiting staff,Rural,Instagram,123,3,4483,Gaming,28,7078,4,3,43,97,Night,2,8,Boredom,Smartphone,MacOS,11:30 PM,4,6,At work,Wi-Fi
531,62,Male,Philippines,95749,TRUE,TRUE,Artist,Rural,YouTube,152,10,9687,Entertainment,17,1746,9,20,10,38,Night,2,8,Procrastination,Tablet,Android,11:30 PM,4,6,At school,Wi-Fi
532,28,Female,Indonesia,81049,TRUE,TRUE,Cashier,Rural,Instagram,129,1,9045,Pranks,28,5783,9,6,41,62,Evening,7,3,Procrastination,Smartphone,Android,3:55 PM,9,1,At home,Mobile Data
533,46,Male,India,82493,TRUE,FALSE,Labor/Worker,Rural,TikTok,179,14,7401,Jokes/Memes,19,9751,2,16,12,28,Night,2,8,Entertainment,Smartphone,Windows,11:30 PM,4,6,At work,Mobile Data
534,53,Female,United States,56027,TRUE,TRUE,Students,Rural,YouTube,166,4,6807,Vlogs,5,6907,5,20,30,10,Night,2,8,Entertainment,Smartphone,Android,11:30 PM,4,6,At home,Mobile Data
535,42,Other,India,62849,TRUE,FALSE,Cashier,Rural,YouTube,269,12,8644,Gaming,23,9275,1,24,33,45,Night,2,8,Habit,Computer,Android,11:30 PM,4,6,At home,Wi-Fi
536,38,Male,Indonesia,37858,FALSE,TRUE,Manager,Rural,TikTok,91,6,7397,Life Hacks,20,8625,4,3,18,65,Night,2,8,Entertainment,Tablet,Android,11:30 PM,4,6,At school,Mobile Data
537,53,Female,Philippines,99003,TRUE,FALSE,driver,Rural,Facebook,251,11,7339,Trends,13,2926,2,12,14,98,Evening,7,3,Procrastination,Smartphone,Android,3:55 PM,9,1,At school,Mobile Data
538,27,Male,United States,72395,TRUE,TRUE,driver,Rural,Instagram,181,12,9951,ASMR,13,1089,8,19,22,67,Night,2,8,Boredom,Smartphone,Android,11:30 PM,4,6,At home,Mobile Data
539,54,Male,India,59758,TRUE,FALSE,Students,Rural,YouTube,240,10,5242,Life Hacks,11,2957,4,19,21,9,Evening,7,3,Boredom,Tablet,Android,3:55 PM,9,1,At work,Mobile Data
540,26,Other,India,74312,TRUE,TRUE,Artist,Rural,Facebook,217,18,7395,Gaming,11,2612,5,24,1,5,Evening,7,3,Boredom,Tablet,MacOS,3:55 PM,9,1,At school,Mobile Data
541,41,Male,Japan,88670,TRUE,FALSE,Students,Urban,TikTok,84,7,6438,Trends,16,6047,4,4,49,10,Evening,7,3,Habit,Computer,Android,3:55 PM,9,1,Commuting,Wi-Fi
542,52,Male,Indonesia,35434,FALSE,TRUE,Waiting staff,Rural,Instagram,279,7,4696,Trends,15,6249,5,1,43,12,Night,2,8,Habit,Computer,Android,11:30 PM,4,6,At work,Mobile Data
543,52,Male,Japan,84047,TRUE,FALSE,Waiting staff,Urban,Instagram,123,11,2589,Trends,17,3759,5,2,15,82,Night,2,8,Boredom,Tablet,iOS,11:30 PM,4,6,At school,Wi-Fi
544,53,Other,Philippines,67775,TRUE,TRUE,Students,Rural,YouTube,71,4,1783,Jokes/Memes,22,7718,5,13,36,58,Night,2,8,Habit,Smartphone,iOS,11:30 PM,4,6,At home,Mobile Data
545,35,Other,United States,95769,TRUE,FALSE,Manager,Rural,Instagram,111,1,5948,Pranks,18,4263,3,26,47,21,Afternoon,6,4,Habit,Smartphone,Windows,7:25 PM,8,2,Commuting,Mobile Data
546,56,Female,India,86677,TRUE,TRUE,Labor/Worker,Rural,Instagram,219,13,6595,Jokes/Memes,28,1902,7,29,22,21,Afternoon,6,4,Habit,Tablet,Windows,7:25 PM,8,2,At home,Mobile Data
547,49,Female,Mexico,65734,TRUE,FALSE,Waiting staff,Urban,Instagram,264,18,3521,Comedy,19,2567,3,13,32,65,Evening,7,3,Habit,Tablet,MacOS,3:55 PM,9,1,At school,Mobile Data
548,41,Female,United States,60603,TRUE,TRUE,Students,Rural,Instagram,29,9,9972,ASMR,4,8075,2,2,46,3,Evening,7,3,Boredom,Tablet,Android,3:55 PM,9,1,At school,Mobile Data
549,40,Other,India,96708,TRUE,FALSE,Manager,Rural,TikTok,67,9,3219,Life Hacks,22,2994,3,19,33,69,Evening,7,3,Boredom,Smartphone,Android,3:55 PM,9,1,At school,Mobile Data
550,49,Male,United States,88803,TRUE,TRUE,Cashier,Urban,Facebook,121,9,3758,Vlogs,22,5229,3,22,41,89,Night,3,7,Habit,Smartphone,Windows,11:30 PM,5,5,At home,Wi-Fi
551,54,Male,Japan,59332,TRUE,TRUE,driver,Rural,TikTok,205,10,4017,Vlogs,23,2010,8,24,39,64,Night,3,7,Procrastination,Tablet,Android,11:30 PM,5,5,At school,Wi-Fi
552,29,Male,United States,41312,FALSE,TRUE,Labor/Worker,Rural,TikTok,101,2,2838,ASMR,5,7377,4,16,23,49,Afternoon,6,4,Boredom,Tablet,iOS,7:25 PM,8,2,At home,Wi-Fi
553,30,Male,Philippines,64179,TRUE,TRUE,Engineer,Rural,YouTube,61,6,6001,Comedy,7,830,3,12,43,72,Night,3,7,Entertainment,Computer,iOS,11:30 PM,5,5,At home,Mobile Data
554,40,Other,Vietnam,91442,TRUE,FALSE,Teacher,Rural,Instagram,17,15,7035,Gaming,2,48,5,1,2,17,Evening,7,3,Procrastination,Tablet,iOS,3:55 PM,9,1,At home,Wi-Fi
555,42,Male,Vietnam,60379,TRUE,TRUE,Students,Rural,TikTok,107,3,7310,Entertainment,1,4210,4,9,2,73,Afternoon,6,4,Boredom,Tablet,Android,7:25 PM,8,2,At home,Mobile Data
556,52,Male,Vietnam,37297,FALSE,FALSE,Cashier,Urban,Instagram,245,11,4240,Jokes/Memes,12,1178,9,17,38,32,Evening,7,3,Habit,Tablet,MacOS,3:55 PM,9,1,At work,Mobile Data
557,58,Male,Philippines,22011,FALSE,TRUE,Manager,Urban,TikTok,78,6,4429,Jokes/Memes,10,5768,8,10,29,70,Evening,7,3,Entertainment,Smartphone,iOS,3:55 PM,9,1,At work,Mobile Data
558,47,Female,United States,64014,TRUE,FALSE,Labor/Worker,Rural,TikTok,54,3,9612,Entertainment,8,7878,7,18,46,21,Evening,7,3,Habit,Smartphone,Android,3:55 PM,9,1,Commuting,Mobile Data
559,34,Female,India,31738,FALSE,TRUE,Students,Urban,YouTube,146,11,4151,Pranks,1,70,8,19,3,7,Evening,7,3,Boredom,Smartphone,Android,3:55 PM,9,1,At school,Mobile Data
560,37,Male,Philippines,67498,TRUE,FALSE,Cashier,Urban,Facebook,243,15,9523,Pranks,12,7686,5,7,39,7,Morning,9,1,Habit,Computer,Android,7:45 AM,10,0,At work,Mobile Data
561,42,Female,Vietnam,31120,FALSE,TRUE,Waiting staff,Rural,Facebook,41,13,1447,Pranks,2,7879,4,25,7,27,Night,3,7,Habit,Smartphone,Android,11:30 PM,5,5,At work,Wi-Fi
562,39,Male,Indonesia,28767,FALSE,FALSE,Waiting staff,Rural,TikTok,298,10,9633,Gaming,27,5455,7,19,36,8,Night,3,7,Habit,Smartphone,Android,11:30 PM,5,5,At home,Wi-Fi
563,30,Male,Philippines,42852,FALSE,TRUE,driver,Rural,YouTube,135,6,6469,Trends,28,8258,1,24,29,73,Afternoon,6,4,Entertainment,Tablet,Android,7:25 PM,8,2,Commuting,Mobile Data
564,36,Male,Germany,99239,TRUE,FALSE,Students,Rural,Instagram,76,15,5791,Pranks,10,5612,6,15,37,28,Evening,7,3,Procrastination,Smartphone,Android,3:55 PM,9,1,At work,Mobile Data
565,53,Male,India,20929,FALSE,TRUE,Students,Rural,Instagram,39,18,4176,Vlogs,22,5769,8,9,49,79,Evening,7,3,Procrastination,Smartphone,MacOS,3:55 PM,9,1,At home,Mobile Data
566,29,Female,Vietnam,97487,TRUE,FALSE,driver,Rural,TikTok,123,18,5081,Comedy,17,1777,7,10,36,66,Night,3,7,Habit,Smartphone,Android,11:30 PM,5,5,At school,Mobile Data
567,58,Other,Barzil,37438,FALSE,TRUE,Teacher,Rural,Facebook,213,7,865,Jokes/Memes,26,7380,2,23,23,71,Evening,5,5,Habit,Smartphone,Android,3:55 PM,7,3,At home,Wi-Fi
568,36,Other,India,68515,TRUE,FALSE,Students,Rural,YouTube,38,15,6861,Trends,3,2228,7,20,45,47,Evening,5,5,Boredom,Smartphone,Android,3:55 PM,7,3,At school,Mobile Data
569,29,Male,India,25744,FALSE,TRUE,Manager,Rural,Facebook,140,18,8664,Vlogs,7,9981,6,20,16,82,Evening,5,5,Boredom,Smartphone,Android,3:55 PM,7,3,At work,Mobile Data
570,26,Other,United States,62417,TRUE,FALSE,Students,Rural,Instagram,194,18,6218,Jokes/Memes,12,8804,5,4,48,86,Night,1,9,Procrastination,Smartphone,Android,11:30 PM,3,7,At work,Wi-Fi
571,24,Male,India,27069,FALSE,TRUE,Students,Rural,Facebook,262,9,5673,Life Hacks,8,9814,4,6,31,10,Night,1,9,Habit,Smartphone,Windows,11:30 PM,3,7,At home,Mobile Data
572,45,Female,India,62359,TRUE,TRUE,Labor/Worker,Rural,Instagram,295,2,1503,Jokes/Memes,20,8888,1,4,34,33,Night,1,9,Habit,Tablet,Android,11:30 PM,3,7,At home,Mobile Data
573,31,Male,Pakistan,39799,FALSE,TRUE,Waiting staff,Rural,YouTube,71,8,4685,Jokes/Memes,12,6746,2,5,1,7,Evening,5,5,Procrastination,Smartphone,MacOS,3:55 PM,7,3,At home,Wi-Fi
574,48,Female,Japan,90188,TRUE,TRUE,Waiting staff,Rural,YouTube,12,2,1411,Gaming,3,6391,7,9,18,3,Night,1,9,Boredom,Smartphone,Android,11:30 PM,3,7,At home,Wi-Fi
575,36,Female,India,27597,FALSE,FALSE,Cashier,Urban,TikTok,77,11,3771,Jokes/Memes,17,9429,3,12,40,14,Afternoon,4,6,Boredom,Smartphone,MacOS,7:25 PM,6,4,At school,Mobile Data
576,64,Male,Germany,67093,TRUE,TRUE,Students,Rural,TikTok,34,7,4660,Pranks,28,2406,5,23,43,44,Night,1,9,Entertainment,Tablet,Android,11:30 PM,3,7,At work,Mobile Data
577,33,Female,India,57226,TRUE,FALSE,Teacher,Rural,Facebook,188,6,4002,Life Hacks,9,8440,8,8,15,46,Afternoon,4,6,Habit,Smartphone,Windows,7:25 PM,6,4,At school,Wi-Fi
578,22,Male,Philippines,92127,TRUE,TRUE,Waiting staff,Rural,YouTube,150,10,3484,Pranks,10,637,8,21,48,61,Evening,5,5,Habit,Smartphone,Android,3:55 PM,7,3,At school,Mobile Data
579,52,Other,Mexico,97362,TRUE,FALSE,Labor/Worker,Rural,YouTube,240,5,4563,Vlogs,22,8090,6,5,49,36,Evening,5,5,Habit,Smartphone,MacOS,3:55 PM,7,3,At work,Mobile Data
580,29,Male,Japan,46417,FALSE,TRUE,Students,Rural,TikTok,172,11,599,Pranks,6,949,5,29,17,13,Evening,5,5,Entertainment,Smartphone,Windows,3:55 PM,7,3,At work,Mobile Data
581,42,Male,Barzil,38693,FALSE,FALSE,driver,Rural,Instagram,139,1,9184,Vlogs,25,3587,2,11,44,16,Evening,5,5,Boredom,Smartphone,Android,3:55 PM,7,3,At home,Mobile Data
582,38,Male,India,99674,TRUE,TRUE,driver,Rural,Facebook,255,2,3042,ASMR,1,1111,9,23,10,80,Night,1,9,Procrastination,Smartphone,Android,11:30 PM,3,7,At school,Wi-Fi
583,53,Other,Japan,73161,TRUE,FALSE,Teacher,Rural,Facebook,181,1,8161,Vlogs,22,8367,1,11,20,5,Morning,7,3,Boredom,Smartphone,Windows,7:45 AM,9,1,At school,Mobile Data
584,40,Female,India,22169,FALSE,TRUE,Teacher,Rural,TikTok,73,19,6392,Life Hacks,12,722,2,13,6,89,Night,1,9,Habit,Tablet,MacOS,11:30 PM,3,7,At school,Wi-Fi
585,33,Male,United States,42052,FALSE,FALSE,Cashier,Rural,YouTube,40,2,7288,ASMR,5,3842,1,14,8,38,Evening,5,5,Habit,Tablet,Windows,3:55 PM,7,3,At home,Mobile Data
586,56,Female,Japan,91849,TRUE,TRUE,Labor/Worker,Rural,TikTok,56,4,67,Vlogs,13,3674,4,28,45,50,Morning,7,3,Entertainment,Smartphone,Android,7:45 AM,9,1,At work,Mobile Data
587,62,Male,Vietnam,93851,TRUE,FALSE,Students,Urban,TikTok,139,12,8124,Gaming,27,4866,4,8,34,38,Night,1,9,Habit,Smartphone,iOS,11:30 PM,3,7,At work,Mobile Data
588,59,Female,India,28036,FALSE,TRUE,Labor/Worker,Rural,TikTok,119,18,2751,Gaming,15,702,5,25,32,56,Evening,5,5,Entertainment,Tablet,MacOS,3:55 PM,7,3,At work,Wi-Fi
589,56,Male,Barzil,51778,TRUE,FALSE,Students,Rural,TikTok,78,1,8662,Comedy,22,2128,5,18,42,63,Evening,5,5,Habit,Smartphone,Android,3:55 PM,7,3,At work,Wi-Fi
590,31,Male,Vietnam,47734,FALSE,TRUE,Waiting staff,Urban,Instagram,67,1,9917,Jokes/Memes,11,9118,8,19,4,48,Night,1,9,Boredom,Tablet,iOS,11:30 PM,3,7,At home,Mobile Data
591,48,Female,India,43173,FALSE,FALSE,Labor/Worker,Rural,Instagram,115,14,6807,Vlogs,8,4233,3,12,44,90,Night,1,9,Boredom,Tablet,Android,11:30 PM,3,7,At home,Wi-Fi
592,22,Male,United States,50403,TRUE,TRUE,Labor/Worker,Rural,YouTube,265,4,6430,Life Hacks,5,2517,6,12,39,59,Evening,5,5,Habit,Smartphone,Android,3:55 PM,7,3,At home,Mobile Data
593,52,Other,United States,86321,TRUE,TRUE,Cashier,Rural,TikTok,180,5,8124,ASMR,2,1149,3,18,20,77,Night,1,9,Entertainment,Tablet,Windows,11:30 PM,3,7,At work,Mobile Data
594,40,Male,Barzil,91675,TRUE,TRUE,Labor/Worker,Rural,Instagram,171,11,1632,Gaming,12,1878,2,10,24,44,Afternoon,4,6,Boredom,Tablet,Android,7:25 PM,6,4,At home,Mobile Data
595,46,Male,Mexico,26344,FALSE,TRUE,Cashier,Rural,YouTube,295,13,6453,Gaming,28,9445,8,7,24,90,Evening,5,5,Entertainment,Tablet,iOS,3:55 PM,7,3,At work,Mobile Data
596,60,Other,India,38800,FALSE,FALSE,Labor/Worker,Urban,TikTok,80,16,775,Entertainment,2,9675,1,28,26,55,Afternoon,4,6,Entertainment,Smartphone,Android,7:25 PM,6,4,At home,Mobile Data
597,28,Male,United States,45372,FALSE,TRUE,Teacher,Rural,Facebook,264,13,6108,Jokes/Memes,26,309,9,18,25,55,Night,1,9,Habit,Tablet,Android,11:30 PM,3,7,At school,Wi-Fi
598,35,Male,Barzil,81516,TRUE,FALSE,Labor/Worker,Rural,Instagram,64,2,7805,Entertainment,16,3952,7,12,36,1,Night,1,9,Boredom,Tablet,Android,11:30 PM,3,7,At work,Wi-Fi
599,64,Male,Vietnam,40538,FALSE,TRUE,Students,Rural,YouTube,12,16,9679,Comedy,21,7728,4,14,7,8,Afternoon,4,6,Boredom,Tablet,Windows,7:25 PM,6,4,At work,Wi-Fi
600,29,Female,United States,83918,TRUE,FALSE,Labor/Worker,Rural,Facebook,35,6,4020,Pranks,3,3049,3,15,10,4,Night,1,9,Entertainment,Computer,iOS,10:15 PM,3,7,At school,Wi-Fi
601,26,Female,Philippines,34973,FALSE,TRUE,Students,Rural,TikTok,135,14,930,Jokes/Memes,10,5766,6,16,47,85,Morning,7,3,Entertainment,Tablet,Android,9:55 AM,9,1,At home,Mobile Data
602,27,Male,United States,91155,TRUE,FALSE,Cashier,Rural,TikTok,62,1,3013,Life Hacks,19,9756,9,2,12,86,Morning,7,3,Boredom,Computer,iOS,9:55 AM,9,1,At home,Mobile Data
603,61,Male,United States,79500,TRUE,TRUE,Students,Urban,TikTok,207,17,5025,Life Hacks,8,9692,9,18,1,53,Night,1,9,Habit,Smartphone,Android,10:15 PM,3,7,At home,Mobile Data
604,34,Male,Vietnam,56575,TRUE,FALSE,Waiting staff,Urban,Instagram,197,11,6265,Vlogs,7,6412,4,12,25,58,Evening,5,5,Procrastination,Tablet,Android,4:25 PM,7,3,At school,Mobile Data
605,55,Female,Indonesia,62261,TRUE,TRUE,Waiting staff,Rural,YouTube,195,19,7974,Trends,1,4865,5,16,16,37,Night,1,9,Entertainment,Smartphone,Android,10:15 PM,3,7,At work,Mobile Data
606,24,Male,Barzil,47716,FALSE,FALSE,Waiting staff,Rural,Facebook,213,3,9698,Gaming,12,15,9,13,5,49,Evening,5,5,Habit,Smartphone,Android,4:25 PM,7,3,At home,Mobile Data
607,63,Female,India,23236,FALSE,TRUE,Artist,Rural,YouTube,20,11,4730,Entertainment,29,605,2,20,19,67,Evening,5,5,Entertainment,Smartphone,Android,4:25 PM,7,3,At home,Mobile Data
608,30,Female,United States,35848,FALSE,FALSE,driver,Rural,Instagram,155,5,7962,ASMR,28,9573,2,17,4,19,Morning,7,3,Entertainment,Smartphone,Android,9:55 AM,9,1,At work,Wi-Fi
609,57,Other,United States,22352,FALSE,TRUE,Students,Rural,YouTube,94,17,2820,Life Hacks,5,4908,5,18,6,1,Night,1,9,Entertainment,Smartphone,Android,10:15 PM,3,7,At school,Mobile Data
610,59,Male,Philippines,21932,FALSE,FALSE,Waiting staff,Rural,Instagram,109,7,6656,Jokes/Memes,16,8006,1,3,26,29,Night,1,9,Boredom,Smartphone,iOS,10:15 PM,3,7,At work,Mobile Data
611,26,Male,India,96449,TRUE,TRUE,Cashier,Rural,TikTok,113,10,1185,Life Hacks,25,9086,8,23,49,87,Evening,5,5,Boredom,Smartphone,iOS,4:25 PM,7,3,At school,Mobile Data
612,44,Male,Barzil,28556,FALSE,FALSE,driver,Rural,Facebook,55,11,8481,Life Hacks,4,9759,5,10,39,33,Afternoon,4,6,Habit,Tablet,MacOS,5:45 PM,6,4,At work,Mobile Data
613,19,Other,Germany,25498,FALSE,TRUE,Waiting staff,Rural,TikTok,53,3,6344,Pranks,17,6412,2,1,39,52,Morning,7,3,Entertainment,Smartphone,Android,9:55 AM,9,1,At school,Wi-Fi
614,22,Male,Vietnam,96118,TRUE,TRUE,Labor/Worker,Rural,YouTube,287,10,528,Trends,24,8605,9,6,9,41,Afternoon,4,6,Entertainment,Smartphone,iOS,5:45 PM,6,4,At work,Wi-Fi
615,46,Male,Indonesia,70098,TRUE,TRUE,driver,Rural,TikTok,190,10,917,Trends,21,4120,2,3,45,23,Afternoon,4,6,Entertainment,Smartphone,Android,5:45 PM,6,4,At home,Mobile Data
616,54,Male,Barzil,84386,TRUE,TRUE,driver,Rural,Facebook,196,14,9901,Gaming,2,8507,7,19,14,5,Evening,5,5,Procrastination,Smartphone,Android,4:25 PM,7,3,At home,Wi-Fi
617,55,Male,United States,29569,FALSE,FALSE,Students,Urban,TikTok,123,12,3575,Entertainment,12,4666,8,4,48,71,Night,1,9,Procrastination,Smartphone,Android,10:15 PM,3,7,At school,Mobile Data
618,36,Female,Philippines,76882,TRUE,TRUE,Labor/Worker,Rural,Facebook,264,15,3320,Vlogs,1,4820,6,29,9,57,Evening,5,5,Habit,Smartphone,Android,4:25 PM,7,3,At work,Mobile Data
619,25,Other,Indonesia,90393,TRUE,FALSE,Manager,Urban,Facebook,39,10,1407,Entertainment,12,7835,7,20,15,6,Evening,5,5,Habit,Smartphone,Android,4:25 PM,7,3,At home,Wi-Fi
620,62,Male,United States,20340,FALSE,TRUE,Waiting staff,Urban,TikTok,273,10,1242,Comedy,12,1849,1,23,37,49,Night,1,9,Entertainment,Tablet,Android,10:15 PM,3,7,At home,Wi-Fi
621,18,Female,Barzil,63949,TRUE,FALSE,Waiting staff,Rural,Instagram,107,19,5207,Vlogs,12,1953,4,3,20,22,Evening,5,5,Entertainment,Computer,Windows,4:25 PM,7,3,At work,Wi-Fi
622,39,Male,India,82443,TRUE,TRUE,Labor/Worker,Rural,YouTube,124,1,7250,Gaming,19,8580,7,8,8,77,Night,1,9,Habit,Smartphone,Android,10:15 PM,3,7,At home,Mobile Data
623,34,Male,Germany,94027,TRUE,FALSE,Labor/Worker,Rural,Instagram,285,10,3134,Vlogs,25,2769,1,8,32,76,Evening,5,5,Entertainment,Smartphone,MacOS,4:25 PM,7,3,At school,Mobile Data
624,24,Male,United States,20138,FALSE,TRUE,Labor/Worker,Rural,Instagram,290,2,799,Jokes/Memes,17,3046,1,27,47,4,Afternoon,4,6,Boredom,Smartphone,Windows,5:45 PM,6,4,At home,Mobile Data
625,42,Male,Indonesia,20358,FALSE,FALSE,Cashier,Rural,TikTok,284,17,1524,Gaming,20,7594,6,29,21,72,Night,1,9,Boredom,Tablet,iOS,10:15 PM,3,7,At home,Mobile Data
626,62,Female,Indonesia,95250,TRUE,TRUE,Waiting staff,Urban,YouTube,270,7,7210,Trends,24,6840,4,7,41,64,Night,1,9,Boredom,Tablet,iOS,10:15 PM,3,7,At school,Mobile Data
627,21,Male,United States,50654,TRUE,FALSE,Waiting staff,Rural,YouTube,216,7,4929,Trends,24,5066,3,2,19,37,Evening,5,5,Procrastination,Tablet,MacOS,4:25 PM,7,3,At work,Mobile Data
628,53,Male,Pakistan,45879,FALSE,TRUE,Students,Rural,Instagram,220,9,2889,Vlogs,26,2415,5,21,29,31,Afternoon,4,6,Boredom,Smartphone,Windows,5:45 PM,6,4,At home,Mobile Data
629,23,Male,Barzil,75778,TRUE,FALSE,Artist,Rural,TikTok,224,2,2691,ASMR,28,2389,9,6,31,37,Evening,5,5,Entertainment,Tablet,iOS,4:25 PM,7,3,At home,Wi-Fi
630,48,Male,Pakistan,57772,TRUE,TRUE,Students,Rural,YouTube,49,14,4092,Pranks,11,5924,3,28,6,45,Afternoon,4,6,Habit,Smartphone,iOS,5:45 PM,6,4,At home,Wi-Fi
631,36,Female,Mexico,78478,TRUE,FALSE,Labor/Worker,Rural,Instagram,35,17,7283,Entertainment,13,8495,5,16,4,90,Morning,7,3,Boredom,Computer,iOS,9:55 AM,9,1,At home,Mobile Data
632,61,Female,Barzil,84353,TRUE,TRUE,Engineer,Urban,YouTube,36,1,9434,Jokes/Memes,27,763,5,10,43,8,Evening,5,5,Boredom,Smartphone,Android,4:25 PM,7,3,At home,Mobile Data
633,56,Female,United States,46762,FALSE,FALSE,Artist,Rural,TikTok,199,9,6250,Entertainment,8,7541,9,4,29,40,Morning,7,3,Entertainment,Smartphone,Android,9:55 AM,9,1,At home,Mobile Data
634,44,Male,India,33283,FALSE,TRUE,Labor/Worker,Urban,TikTok,92,19,691,Gaming,10,815,4,13,42,97,Afternoon,4,6,Habit,Smartphone,Android,5:45 PM,6,4,At school,Mobile Data
635,27,Male,Philippines,83922,TRUE,TRUE,Labor/Worker,Rural,TikTok,179,4,8720,Jokes/Memes,8,6255,1,10,3,93,Afternoon,4,6,Entertainment,Smartphone,Android,5:45 PM,6,4,At home,Mobile Data
636,43,Male,United States,59420,TRUE,TRUE,Engineer,Urban,YouTube,176,8,1496,Trends,20,877,5,21,1,5,Evening,5,5,Habit,Smartphone,iOS,4:25 PM,7,3,At school,Mobile Data
